Symbol,Timestamp,15m RSI
TRXUSDT.P,2024-08-08 22:44:31.000968+00:00,52.04068244594836
USDCUSDT.P,2024-08-08 22:44:31.000968+00:00,51.95056844874023
XLMUSDT.P,2024-08-08 22:44:31.000968+00:00,50.58775175990874
BAKEUSDT.P,2024-08-08 22:47:31.077966+00:00,54.05115287154271
GALAUSDT.P,2024-08-08 22:47:31.077966+00:00,52.410931842835765
OMGUSDT.P,2024-08-08 22:47:31.077966+00:00,52.81662117413733
PAXGUSDT.P,2024-08-08 22:47:31.077966+00:00,52.989403928017424
TONUSDT.P,2024-08-08 22:47:31.077966+00:00,50.17966749146301
TRXUSDT.P,2024-08-08 22:47:31.077966+00:00,52.76590363326618
USDCUSDT.P,2024-08-08 22:47:31.077966+00:00,51.24290436514409
XLMUSDT.P,2024-08-08 22:47:31.077966+00:00,51.2984993086027
RPLUSDT.P,2024-08-08 22:47:31.077966+00:00,54.53184594797269
SFPUSDT.P,2024-08-08 22:47:31.077966+00:00,50.5992763897205
RPLUSDT.P,2024-08-08 22:50:48.569463+00:00,54.53184594797269
PAXGUSDT.P,2024-08-08 22:50:48.569463+00:00,52.989403928017424
SFPUSDT.P,2024-08-08 22:50:48.569463+00:00,50.5992763897205
GALAUSDT.P,2024-08-08 22:50:48.569463+00:00,52.410931842835765
BAKEUSDT.P,2024-08-08 22:50:48.569463+00:00,54.05115287154271
OMGUSDT.P,2024-08-08 22:50:48.569463+00:00,52.81662117413733
TONUSDT.P,2024-08-08 22:50:48.569463+00:00,50.17966749146301
TRXUSDT.P,2024-08-08 22:50:48.569463+00:00,52.76590363326618
USDCUSDT.P,2024-08-08 22:50:48.569463+00:00,51.24290436514409
XLMUSDT.P,2024-08-08 22:50:48.569463+00:00,51.2984993086027
SFPUSDT.P,2024-08-08 22:53:48.630374+00:00,53.957004736724805
TONUSDT.P,2024-08-08 22:53:48.630374+00:00,52.07958385753889
USDCUSDT.P,2024-08-08 22:53:48.630374+00:00,51.24290436514409
XLMUSDT.P,2024-08-08 22:53:48.630374+00:00,54.82391122466531
SFPUSDT.P,2024-08-08 22:57:14.433353+00:00,53.957004736724805
TONUSDT.P,2024-08-08 22:57:14.433353+00:00,52.07958385753889
USDCUSDT.P,2024-08-08 22:57:14.433353+00:00,51.24290436514409
XLMUSDT.P,2024-08-08 22:57:14.433353+00:00,54.82391122466531
BAKEUSDT.P,2024-08-08 23:00:14.481917+00:00,54.29066046943797
TONUSDT.P,2024-08-08 23:00:14.481917+00:00,52.04633421468988
USDCUSDT.P,2024-08-08 23:00:14.481917+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:00:14.481917+00:00,46.32960825119471
SFPUSDT.P,2024-08-08 23:00:14.481917+00:00,50.208717198594336
BAKEUSDT.P,2024-08-08 23:03:35.765380+00:00,54.29066046943797
SFPUSDT.P,2024-08-08 23:03:35.765380+00:00,50.208717198594336
TONUSDT.P,2024-08-08 23:03:35.765380+00:00,52.04633421468988
USDCUSDT.P,2024-08-08 23:03:35.765380+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:03:35.765380+00:00,46.32960825119471
BAKEUSDT.P,2024-08-08 23:11:40.957499+00:00,54.7981366850508
SFPUSDT.P,2024-08-08 23:11:40.957499+00:00,48.20520859965212
TONUSDT.P,2024-08-08 23:11:40.957499+00:00,50.96107244093138
USDCUSDT.P,2024-08-08 23:11:40.957499+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:11:40.957499+00:00,54.507617686869104
SFPUSDT.P,2024-08-08 23:15:00.796255+00:00,48.20520859965212
TONUSDT.P,2024-08-08 23:15:00.796255+00:00,50.96107244093138
BAKEUSDT.P,2024-08-08 23:15:00.796255+00:00,54.7981366850508
USDCUSDT.P,2024-08-08 23:15:00.796255+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:15:00.796255+00:00,54.507617686869104
PAXGUSDT.P,2024-08-08 23:18:00.863521+00:00,52.3016092287039
SFPUSDT.P,2024-08-08 23:18:00.863521+00:00,46.589240414679885
TONUSDT.P,2024-08-08 23:18:00.863521+00:00,48.26530250342928
USDCUSDT.P,2024-08-08 23:18:00.863521+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:18:00.863521+00:00,49.448050837731024
SFPUSDT.P,2024-08-08 23:21:25.263623+00:00,46.589240414679885
PAXGUSDT.P,2024-08-08 23:21:25.263623+00:00,52.3016092287039
TONUSDT.P,2024-08-08 23:21:25.263623+00:00,48.26530250342928
USDCUSDT.P,2024-08-08 23:21:25.263623+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:21:25.263623+00:00,49.448050837731024
BAKEUSDT.P,2024-08-08 23:24:25.348158+00:00,53.66698520823629
PAXGUSDT.P,2024-08-08 23:24:25.348158+00:00,49.8292077849116
SFPUSDT.P,2024-08-08 23:24:25.348158+00:00,46.78354433038071
TONUSDT.P,2024-08-08 23:24:25.348158+00:00,51.205682750832686
XRPUSDT.P,2024-08-08 23:24:25.348158+00:00,47.47081328028069
USDCUSDT.P,2024-08-08 23:24:25.348158+00:00,51.24290436514409
BAKEUSDT.P,2024-08-08 23:27:31.003997+00:00,49.56111555854356
PAXGUSDT.P,2024-08-08 23:27:31.003997+00:00,49.8292077849116
SFPUSDT.P,2024-08-08 23:27:31.003997+00:00,46.589240414679885
USDCUSDT.P,2024-08-08 23:27:31.003997+00:00,51.24290436514409
TONUSDT.P,2024-08-08 23:27:31.003997+00:00,50.4027238393536
XRPUSDT.P,2024-08-08 23:27:31.003997+00:00,49.448050837731024
BAKEUSDT.P,2024-08-08 23:27:59.355132+00:00,49.56111555854356
GALAUSDT.P,2024-08-08 23:27:59.355132+00:00,54.77339355056497
PAXGUSDT.P,2024-08-08 23:27:59.355132+00:00,48.678639566076
SFPUSDT.P,2024-08-08 23:27:59.355132+00:00,46.39654381021452
USDCUSDT.P,2024-08-08 23:27:59.355132+00:00,51.24290436514409
XRPUSDT.P,2024-08-08 23:27:59.355132+00:00,49.448050837731024
TONUSDT.P,2024-08-08 23:27:59.355132+00:00,50.4027238393536
BAKEUSDT.P,2024-08-08 23:30:52.212450+00:00,49.56111555854356
SFPUSDT.P,2024-08-08 23:30:52.212450+00:00,46.589240414679885
PAXGUSDT.P,2024-08-08 23:30:52.212450+00:00,49.8292077849116
TONUSDT.P,2024-08-08 23:30:52.212450+00:00,50.4027238393536
USDCUSDT.P,2024-08-08 23:30:52.212450+00:00,51.24290436514409
